Time(s), T_gas(K), N_gas(#/cm^3), O, O2, H, OH, H2, HO2, H2O2, CH, CO, CH2, HCO, CH2(S), CH3, CH2O, CH4, CO2, CH2OH, CH3O, CH3OH, C2H, C2H2, HCCO, C2H3, CH2CO, C2H4, C2H5, C2H6, H2O, N2, AR, C, HCCOH, N, NO, N2O, NO2, NH, HNO, NH2, NNH, CN, NCO, HCN, HOCN, HNCO, H2CN, HCNN, HCNO, NH3, CH2CHO, CH3CHO, C3H8, C3H7, Electron, N2(A3), N2(B3), N2(a1), N2(C3), N2+, N(2D), O2(a1), O2(b1), O2(A3), O(1D), O(1S), O-, O2-, O2+, O+, O3, NO-, NO(A), NO(D), NO+, N(2P), N+, CH4+, CH3+, CH2+, N4+, O4+, O4-, N3+, N2O+, NO2+, O3-, O2(B3), NO3, H+, H2O+, OH+, H2+, NO2-, N2O-, NO3-, OH-, H-, O4, AR*, AR+
2.16e-08, 2245.77, 5.20959e+18, 7.5385e+17, 5.79812e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71527e+18, 0, 0, 0, 2.08197e+16, 7.52228e+15, 3.6368e+13, 2.89753e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8323e+15, 3.40459e+16, 6.49212e+15, 1.67456e+15, 1.77971e+14, 1.82771e+14, 2.55105e+16, 1.50266e+16, 1.11769e+16, 1.02414e+16, 6.79514e+15, 1.31826e+16, 1.19027e+12, 2.02429e+12, 7.80213e+14, 5.60294e+10, 1.47618e+13, 4.25394e+07, 3.19662e+13, 2.12858e+11, 2.0405e+14, 3.89764e+15, 7.51877e+11, 0, 0, 0, 5.48045e+10, 2.02161e+08, 2.36329e+09, 8.916e+12, 1.10095e+11, 1.63922e+12, 1.90917e+09, 0, 1.81102e+10, 0, 0, 0, 0, 7.16017e+08, 180301, 7.57017e+06, 0, 0, 6.92863e+11, 0, 0
2.17e-08, 2246.55, 5.20976e+18, 7.54276e+17, 5.79596e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71553e+18, 0, 0, 0, 2.08125e+16, 7.57443e+15, 3.64755e+13, 2.9151e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8252e+15, 3.39453e+16, 6.36054e+15, 1.63301e+15, 1.70798e+14, 1.79561e+14, 2.54901e+16, 1.50271e+16, 1.11878e+16, 1.0238e+16, 6.71454e+15, 1.32096e+16, 1.20651e+12, 2.0297e+12, 7.75664e+14, 5.50352e+10, 1.47126e+13, 4.1975e+07, 3.17023e+13, 2.04201e+11, 2.03843e+14, 3.90756e+15, 7.26718e+11, 0, 0, 0, 5.29788e+10, 2.01828e+08, 2.38091e+09, 8.8642e+12, 1.09678e+11, 1.64387e+12, 1.94066e+09, 0, 1.78735e+10, 0, 0, 0, 0, 7.32136e+08, 183103, 7.78403e+06, 0, 0, 6.93747e+11, 0, 0
2.18e-08, 2247.33, 5.20993e+18, 7.54691e+17, 5.79385e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7158e+18, 0, 0, 0, 2.08052e+16, 7.62649e+15, 3.65827e+13, 2.93278e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81808e+15, 3.38446e+16, 6.23177e+15, 1.5925e+15, 1.6392e+14, 1.76416e+14, 2.54694e+16, 1.50276e+16, 1.11986e+16, 1.02346e+16, 6.63664e+15, 1.32362e+16, 1.22315e+12, 2.03456e+12, 7.71168e+14, 5.40612e+10, 1.46638e+13, 4.30055e+07, 3.14408e+13, 1.9591e+11, 2.03638e+14, 3.91763e+15, 7.02437e+11, 0, 0, 0, 5.12221e+10, 2.01478e+08, 2.39748e+09, 8.81278e+12, 1.09268e+11, 1.64844e+12, 1.97212e+09, 0, 1.76416e+10, 0, 0, 0, 0, 7.48639e+08, 185982, 7.9986e+06, 0, 0, 6.94626e+11, 0, 0
2.19e-08, 2248.1, 5.21009e+18, 7.55098e+17, 5.79177e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71606e+18, 0, 0, 0, 2.07978e+16, 7.67847e+15, 3.66897e+13, 2.95059e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81093e+15, 3.37438e+16, 6.10574e+15, 1.553e+15, 1.57322e+14, 1.73334e+14, 2.54484e+16, 1.50283e+16, 1.12093e+16, 1.02313e+16, 6.56143e+15, 1.32624e+16, 1.24078e+12, 2.03893e+12, 7.66724e+14, 5.3107e+10, 1.46153e+13, 4.71532e+07, 3.11818e+13, 1.87986e+11, 2.03435e+14, 3.92783e+15, 6.79005e+11, 0, 0, 0, 4.95316e+10, 2.01126e+08, 2.41306e+09, 8.76174e+12, 1.08866e+11, 1.65293e+12, 2.00355e+09, 0, 1.74143e+10, 0, 0, 0, 0, 7.65548e+08, 188944, 8.21377e+06, 0, 0, 6.95502e+11, 0, 0
2.2e-08, 2248.86, 5.21025e+18, 7.55495e+17, 5.78972e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71631e+18, 0, 0, 0, 2.07904e+16, 7.73035e+15, 3.67963e+13, 2.9685e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80376e+15, 3.36429e+16, 5.98242e+15, 1.51449e+15, 1.50994e+14, 1.70315e+14, 2.54272e+16, 1.5029e+16, 1.12199e+16, 1.02279e+16, 6.48894e+15, 1.32883e+16, 1.2604e+12, 2.04283e+12, 7.62332e+14, 5.21722e+10, 1.4567e+13, 5.70988e+07, 3.09252e+13, 1.80441e+11, 2.03234e+14, 3.93818e+15, 6.5639e+11, 0, 0, 0, 4.79044e+10, 2.00787e+08, 2.42767e+09, 8.71108e+12, 1.08471e+11, 1.65734e+12, 2.03498e+09, 0, 1.71916e+10, 0, 0, 0, 0, 7.82908e+08, 191995, 8.42941e+06, 0, 0, 6.96374e+11, 0, 0
2.21e-08, 2249.61, 5.21041e+18, 7.55883e+17, 5.78771e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71656e+18, 0, 0, 0, 2.07829e+16, 7.78214e+15, 3.69027e+13, 2.98654e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79655e+15, 3.35419e+16, 5.86177e+15, 1.47695e+15, 1.44926e+14, 1.67357e+14, 2.54057e+16, 1.50299e+16, 1.12304e+16, 1.02246e+16, 6.41921e+15, 1.33138e+16, 1.28349e+12, 2.04629e+12, 7.57993e+14, 5.12566e+10, 1.45191e+13, 7.7256e+07, 3.06714e+13, 1.73306e+11, 2.03036e+14, 3.94867e+15, 6.34564e+11, 0, 0, 0, 4.63381e+10, 2.00478e+08, 2.44136e+09, 8.66081e+12, 1.08083e+11, 1.66168e+12, 2.06649e+09, 0, 1.69732e+10, 0, 0, 0, 0, 8.00806e+08, 195155, 8.64539e+06, 0, 0, 6.97242e+11, 0, 0
2.22e-08, 2250.36, 5.21056e+18, 7.56263e+17, 5.78572e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71681e+18, 0, 0, 0, 2.07753e+16, 7.83383e+15, 3.70088e+13, 3.0047e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78949e+15, 3.34409e+16, 5.74375e+15, 1.44036e+15, 1.39106e+14, 1.6446e+14, 2.5384e+16, 1.5031e+16, 1.12409e+16, 1.02213e+16, 6.35234e+15, 1.33389e+16, 1.31218e+12, 2.04935e+12, 7.53707e+14, 5.03604e+10, 1.44715e+13, 1.14477e+08, 3.04208e+13, 1.66639e+11, 2.02841e+14, 3.95931e+15, 6.13502e+11, 0, 0, 0, 4.48303e+10, 2.00212e+08, 2.45415e+09, 8.61095e+12, 1.07704e+11, 1.66595e+12, 2.09821e+09, 0, 1.67591e+10, 0, 0, 0, 0, 8.19389e+08, 198455, 8.8616e+06, 0, 0, 6.98105e+11, 0, 0
2.23e-08, 2251.1, 5.21071e+18, 7.56633e+17, 5.78377e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71706e+18, 0, 0, 0, 2.07675e+16, 7.88543e+15, 3.71145e+13, 3.02297e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78296e+15, 3.33399e+16, 5.62838e+15, 1.4047e+15, 1.33525e+14, 1.61622e+14, 2.5362e+16, 1.50322e+16, 1.12514e+16, 1.02181e+16, 6.28849e+15, 1.33637e+16, 1.3494e+12, 2.05207e+12, 7.49476e+14, 4.94844e+10, 1.44242e+13, 1.78866e+08, 3.01741e+13, 1.6054e+11, 2.02651e+14, 3.97013e+15, 5.93177e+11, 0, 0, 0, 4.33788e+10, 1.99997e+08, 2.46609e+09, 8.56149e+12, 1.07332e+11, 1.67017e+12, 2.13037e+09, 0, 1.65492e+10, 0, 0, 0, 0, 8.38888e+08, 201943, 9.07794e+06, 0, 0, 6.98964e+11, 0, 0
2.24e-08, 2251.83, 5.21085e+18, 7.56995e+17, 5.78184e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7173e+18, 0, 0, 0, 2.07597e+16, 7.93693e+15, 3.722e+13, 3.04137e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77657e+15, 3.32389e+16, 5.51566e+15, 1.36998e+15, 1.28177e+14, 1.58844e+14, 2.53398e+16, 1.50338e+16, 1.12618e+16, 1.0215e+16, 6.22787e+15, 1.33881e+16, 1.39901e+12, 2.05447e+12, 7.45302e+14, 4.86307e+10, 1.43771e+13, 2.8462e+08, 2.99321e+13, 1.55159e+11, 2.02466e+14, 3.98113e+15, 5.73572e+11, 0, 0, 0, 4.19816e+10, 1.9986e+08, 2.47722e+09, 8.51248e+12, 1.06968e+11, 1.67435e+12, 2.16332e+09, 0, 1.63434e+10, 0, 0, 0, 0, 8.59645e+08, 205692, 9.2943e+06, 0, 0, 6.99819e+11, 0, 0
2.25e-08, 2252.56, 5.211e+18, 7.57348e+17, 5.77993e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71753e+18, 0, 0, 0, 2.07517e+16, 7.98834e+15, 3.73251e+13, 3.0599e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77031e+15, 3.31379e+16, 5.40566e+15, 1.33619e+15, 1.23056e+14, 1.56124e+14, 2.53174e+16, 1.50356e+16, 1.12723e+16, 1.0212e+16, 6.17079e+15, 1.34123e+16, 1.46587e+12, 2.05658e+12, 7.41187e+14, 4.78042e+10, 1.43304e+13, 4.5087e+08, 2.96962e+13, 1.50719e+11, 2.02289e+14, 3.99234e+15, 5.54672e+11, 0, 0, 0, 4.06374e+10, 1.99826e+08, 2.48757e+09, 8.46392e+12, 1.06613e+11, 1.67849e+12, 2.19755e+09, 0, 1.61416e+10, 0, 0, 0, 0, 8.82149e+08, 209805, 9.5106e+06, 0, 0, 7.00669e+11, 0, 0
2.26e-08, 2253.28, 5.21114e+18, 7.57692e+17, 5.77804e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71777e+18, 0, 0, 0, 2.07434e+16, 8.03964e+15, 3.74299e+13, 3.07856e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76419e+15, 3.30371e+16, 5.29849e+15, 1.30336e+15, 1.18158e+14, 1.53463e+14, 2.52948e+16, 1.50378e+16, 1.12827e+16, 1.02092e+16, 6.11763e+15, 1.34361e+16, 1.55591e+12, 2.05843e+12, 7.37135e+14, 4.70149e+10, 1.42841e+13, 7.02423e+08, 2.94681e+13, 1.47524e+11, 2.02122e+14, 4.00378e+15, 5.36474e+11, 0, 0, 0, 3.93448e+10, 1.99921e+08, 2.49718e+09, 8.41587e+12, 1.06269e+11, 1.68261e+12, 2.23371e+09, 0, 1.59437e+10, 0, 0, 0, 0, 9.07067e+08, 214422, 9.72676e+06, 0, 0, 7.01515e+11, 0, 0
2.27e-08, 2254, 5.21128e+18, 7.58028e+17, 5.77617e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71799e+18, 0, 0, 0, 2.07349e+16, 8.09084e+15, 3.75345e+13, 3.09736e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75821e+15, 3.29364e+16, 5.19431e+15, 1.27152e+15, 1.13486e+14, 1.50862e+14, 2.5272e+16, 1.50404e+16, 1.12932e+16, 1.02067e+16, 6.06885e+15, 1.34598e+16, 1.67617e+12, 2.06005e+12, 7.33151e+14, 4.62807e+10, 1.4238e+13, 1.07034e+09, 2.92503e+13, 1.45985e+11, 2.01967e+14, 4.01548e+15, 5.18987e+11, 0, 0, 0, 3.81031e+10, 2.00174e+08, 2.5061e+09, 8.36835e+12, 1.05934e+11, 1.68674e+12, 2.2727e+09, 0, 1.57497e+10, 0, 0, 0, 0, 9.35284e+08, 219729, 9.9427e+06, 0, 0, 7.02356e+11, 0, 0
2.28e-08, 2254.72, 5.21142e+18, 7.58355e+17, 5.7743e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71822e+18, 0, 0, 0, 2.07261e+16, 8.14192e+15, 3.76387e+13, 3.11633e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75236e+15, 3.2836e+16, 5.09334e+15, 1.24072e+15, 1.09047e+14, 1.48319e+14, 2.5249e+16, 1.50437e+16, 1.13038e+16, 1.02044e+16, 6.025e+15, 1.34832e+16, 1.8347e+12, 2.06146e+12, 7.29237e+14, 4.56329e+10, 1.41924e+13, 1.59225e+09, 2.90457e+13, 1.4663e+11, 2.01825e+14, 4.02748e+15, 5.02243e+11, 0, 0, 0, 3.69117e+10, 2.0061e+08, 2.51435e+09, 8.32139e+12, 1.05612e+11, 1.69089e+12, 2.31561e+09, 0, 1.55594e+10, 0, 0, 0, 0, 9.67938e+08, 225963, 1.01584e+07, 0, 0, 7.03192e+11, 0, 0
2.29e-08, 2255.43, 5.21155e+18, 7.58674e+17, 5.77244e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71844e+18, 0, 0, 0, 2.07169e+16, 8.19289e+15, 3.77426e+13, 3.13547e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74665e+15, 3.2736e+16, 4.99589e+15, 1.21104e+15, 1.04859e+14, 1.45836e+14, 2.52259e+16, 1.50476e+16, 1.13145e+16, 1.02026e+16, 5.98674e+15, 1.35064e+16, 2.04048e+12, 2.06269e+12, 7.254e+14, 4.51229e+10, 1.41472e+13, 2.31244e+09, 2.88581e+13, 1.50123e+11, 2.01701e+14, 4.03982e+15, 4.86301e+11, 0, 0, 0, 3.57708e+10, 2.01252e+08, 2.52197e+09, 8.27505e+12, 1.05301e+11, 1.69507e+12, 2.36382e+09, 0, 1.53729e+10, 0, 0, 0, 0, 1.00645e+09, 233419, 1.03738e+07, 0, 0, 7.04024e+11, 0, 0
2.3e-08, 2256.14, 5.21169e+18, 7.58985e+17, 5.77057e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71865e+18, 0, 0, 0, 2.07073e+16, 8.24374e+15, 3.78462e+13, 3.1548e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74071e+15, 3.26366e+16, 4.90233e+15, 1.1826e+15, 1.00947e+14, 1.43412e+14, 2.52027e+16, 1.50523e+16, 1.13253e+16, 1.02013e+16, 5.95477e+15, 1.35296e+16, 2.30321e+12, 2.06375e+12, 7.21644e+14, 4.48312e+10, 1.41024e+13, 3.28134e+09, 2.86918e+13, 1.57274e+11, 2.01595e+14, 4.05253e+15, 4.71259e+11, 0, 0, 0, 3.4681e+10, 2.02129e+08, 2.52899e+09, 8.22935e+12, 1.05005e+11, 1.69933e+12, 2.419e+09, 0, 1.51899e+10, 0, 0, 0, 0, 1.05257e+09, 242457, 1.05888e+07, 0, 0, 7.04852e+11, 0, 0
2.31e-08, 2256.85, 5.21182e+18, 7.59288e+17, 5.76869e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71885e+18, 0, 0, 0, 2.06972e+16, 8.29445e+15, 3.79495e+13, 3.17435e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73479e+15, 3.25379e+16, 4.81313e+15, 1.15552e+15, 9.7352e+13, 1.41049e+14, 2.51794e+16, 1.50578e+16, 1.13363e+16, 1.02005e+16, 5.9299e+15, 1.35528e+16, 2.63314e+12, 2.06465e+12, 7.17973e+14, 4.48784e+10, 1.40581e+13, 4.55512e+09, 2.85524e+13, 1.6905e+11, 2.01511e+14, 4.06566e+15, 4.57266e+11, 0, 0, 0, 3.36434e+10, 2.03256e+08, 2.53545e+09, 8.18433e+12, 1.04723e+11, 1.70366e+12, 2.4831e+09, 0, 1.50106e+10, 0, 0, 0, 0, 1.10835e+09, 253503, 1.08035e+07, 0, 0, 7.05675e+11, 0, 0
2.32e-08, 2257.56, 5.21196e+18, 7.59583e+17, 5.76678e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71905e+18, 0, 0, 0, 2.06865e+16, 8.34502e+15, 3.80524e+13, 3.19414e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72891e+15, 3.24401e+16, 4.72884e+15, 1.12998e+15, 9.41309e+13, 1.38746e+14, 2.5156e+16, 1.50645e+16, 1.13476e+16, 1.02005e+16, 5.91296e+15, 1.35761e+16, 3.04079e+12, 2.06542e+12, 7.14392e+14, 4.54384e+10, 1.40143e+13, 6.19462e+09, 2.8446e+13, 1.86577e+11, 2.0145e+14, 4.07926e+15, 4.44535e+11, 0, 0, 0, 3.26599e+10, 2.04641e+08, 2.54138e+09, 8.14001e+12, 1.04457e+11, 1.70809e+12, 2.55836e+09, 0, 1.48347e+10, 0, 0, 0, 0, 1.17622e+09, 267051, 1.10178e+07, 0, 0, 7.06493e+11, 0, 0
2.33e-08, 2258.27, 5.21209e+18, 7.59871e+17, 5.76485e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71924e+18, 0, 0, 0, 2.06753e+16, 8.39545e+15, 3.81551e+13, 3.21422e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72308e+15, 3.23434e+16, 4.6501e+15, 1.10618e+15, 9.13602e+13, 1.36503e+14, 2.51326e+16, 1.50723e+16, 1.13591e+16, 1.02013e+16, 5.90485e+15, 1.35995e+16, 3.5367e+12, 2.06609e+12, 7.10905e+14, 4.67526e+10, 1.39712e+13, 8.26408e+09, 2.83795e+13, 2.11142e+11, 2.01415e+14, 4.09336e+15, 4.33358e+11, 0, 0, 0, 3.17326e+10, 2.06287e+08, 2.5468e+09, 8.09643e+12, 1.04207e+11, 1.71265e+12, 2.64732e+09, 0, 1.46623e+10, 0, 0, 0, 0, 1.25897e+09, 283665, 1.12318e+07, 0, 0, 7.07307e+11, 0, 0
2.34e-08, 2258.98, 5.21223e+18, 7.60153e+17, 5.76287e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71942e+18, 0, 0, 0, 2.06633e+16, 8.44571e+15, 3.82574e+13, 3.23461e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71729e+15, 3.22481e+16, 4.57764e+15, 1.08437e+15, 8.91384e+13, 1.3432e+14, 2.51093e+16, 1.50814e+16, 1.13708e+16, 1.0203e+16, 5.90648e+15, 1.36232e+16, 4.13108e+12, 2.06668e+12, 7.07516e+14, 4.91451e+10, 1.39288e+13, 1.08297e+10, 2.83609e+13, 2.44182e+11, 2.01407e+14, 4.10802e+15, 4.24121e+11, 0, 0, 0, 3.08645e+10, 2.0819e+08, 2.55175e+09, 8.05357e+12, 1.03973e+11, 1.71733e+12, 2.75277e+09, 0, 1.44934e+10, 0, 0, 0, 0, 1.35969e+09, 303976, 1.14456e+07, 0, 0, 7.08117e+11, 0, 0
2.35e-08, 2259.7, 5.21237e+18, 7.60429e+17, 5.76083e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71959e+18, 0, 0, 0, 2.06506e+16, 8.4958e+15, 3.83595e+13, 3.25537e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71154e+15, 3.21545e+16, 4.51225e+15, 1.06484e+15, 8.7589e+13, 1.32199e+14, 2.5086e+16, 1.50919e+16, 1.13829e+16, 1.02058e+16, 5.91877e+15, 1.36473e+16, 4.83358e+12, 2.0672e+12, 7.04228e+14, 5.30373e+10, 1.38872e+13, 1.39578e+10, 2.83986e+13, 2.8728e+11, 2.01427e+14, 4.12327e+15, 4.1732e+11, 0, 0, 0, 3.0059e+10, 2.1034e+08, 2.55624e+09, 8.01145e+12, 1.03757e+11, 1.72215e+12, 2.87775e+09, 0, 1.43278e+10, 0, 0, 0, 0, 1.48186e+09, 328676, 1.16592e+07, 0, 0, 7.08923e+11, 0, 0
2.36e-08, 2260.43, 5.21252e+18, 7.607e+17, 5.75872e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71974e+18, 0, 0, 0, 2.06371e+16, 8.5457e+15, 3.84612e+13, 3.27653e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70584e+15, 3.20629e+16, 4.45481e+15, 1.04788e+15, 8.68622e+13, 1.30138e+14, 2.50629e+16, 1.5104e+16, 1.13954e+16, 1.02098e+16, 5.94261e+15, 1.36718e+16, 5.65301e+12, 2.0677e+12, 7.01044e+14, 5.89613e+10, 1.38464e+13, 1.77135e+10, 2.85019e+13, 3.42142e+11, 2.01476e+14, 4.13916e+15, 4.13574e+11, 0, 0, 0, 2.93202e+10, 2.12723e+08, 2.56032e+09, 7.97006e+12, 1.03557e+11, 1.72711e+12, 3.02551e+09, 0, 1.41655e+10, 0, 0, 0, 0, 1.6292e+09, 358515, 1.18727e+07, 0, 0, 7.09724e+11, 0, 0
2.37e-08, 2261.16, 5.21266e+18, 7.60967e+17, 5.75654e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71988e+18, 0, 0, 0, 2.06228e+16, 8.5954e+15, 3.85626e+13, 3.29814e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69953e+15, 3.19737e+16, 4.40622e+15, 1.03385e+15, 8.7135e+13, 1.28139e+14, 2.504e+16, 1.51178e+16, 1.14083e+16, 1.0215e+16, 5.97884e+15, 1.36969e+16, 6.59679e+12, 2.06815e+12, 6.9797e+14, 6.75666e+10, 1.38065e+13, 2.21573e+10, 2.86805e+13, 4.10562e+11, 2.01553e+14, 4.15572e+15, 4.13636e+11, 0, 0, 0, 2.86524e+10, 2.15335e+08, 2.564e+09, 7.92939e+12, 1.03375e+11, 1.73223e+12, 3.19944e+09, 0, 1.40065e+10, 0, 0, 0, 0, 1.80574e+09, 394287, 1.20863e+07, 0, 0, 7.10521e+11, 0, 0
2.38e-08, 2261.91, 5.21282e+18, 7.61231e+17, 5.75426e+17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72e+18, 0, 0, 0, 2.06078e+16, 8.64488e+15, 3.86637e+13, 3.32027e+12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69266e+15, 3.18871e+16, 4.36742e+15, 1.02311e+15, 8.8612e+13, 1.26204e+14, 2.50174e+16, 1.51333e+16, 1.14216e+16, 1.02217e+16, 6.02826e+15, 1.37228e+16, 7.67101e+12, 2.06855e+12, 6.9501e+14, 7.96294e+10, 1.37677e+13, 2.73445e+10, 2.89443e+13, 4.94404e+11, 2.01661e+14, 4.17297e+15, 4.18402e+11, 0, 0, 0, 2.80606e+10, 2.18163e+08, 2.5673e+09, 7.88942e+12, 1.0321e+11, 1.7375e+12, 3.40303e+09, 0, 1.38506e+10, 0, 0, 0, 0, 2.01569e+09, 436823, 1.23001e+07, 0, 0, 7.11315e+11, 0, 0
